Correction base date,Latitude,Longitude,Distance from FDNPP(km),Value (microSv/hr),,,Basic Grid Square,MeshID_250m,MeshID_100m,MeshID_50m,MeshID_20m
8/6/2011,37.56025,140.412139,56.953809,2.2,,,5640_2372,5640_2372_22,5640_2372_29,5640_2372_29_2,5640_2372_29_13
8/6/2011,37.561196,140.530669,46.980681,2.9,,,5640_2472,5640_2472_14,5640_2472_34,5640_2472_34_2,5640_2472_34_22
8/6/2011,37.522806,140.304028,65.385295,0.34,,,5640_2224,5640_2224_32,5640_2224_73,5640_2224_73_1,5640_2224_73_11
8/6/2011,37.338556,140.252556,69.665543,0.86,,,5640_0200,5640_0200_31,5640_0200_62,5640_0200_62_1,5640_0200_62_10
8/6/2011,37.55675,140.258472,70.05196,0.36,,,5640_2260,5640_2260_43,5640_2260_86,5640_2260_86_2,5640_2260_86_03
8/6/2011,37.290525,140.329605,63.927017,0.54,,,5540_7246,5540_7246_34,5540_7246_83,5540_7246_83_4,5540_7246_83_33
8/6/2011,37.147389,140.344278,68.178562,0.27,,,5540_5277,5540_5277_41,5540_5277_65,5540_5277_65_3,5540_5277_65_42
8/6/2011,37.271944,140.355917,62.185611,0.48,,,5540_7228,5540_7228_32,5540_7228_64,5540_7228_64_2,5540_7228_64_13
8/6/2011,37.408512,140.499822,47.153527,0.3,,,5640_0399,5640_0399_22,5640_0399_09,5640_0399_09_2,5640_0399_09_14
8/6/2011,37.315861,140.627917,37.689334,0.24,,,5540_7570,5540_7570_33,5540_7570_92,5540_7570_92_1,5540_7570_92_01
8/6/2011,37.32,140.255833,69.689937,1.5,,,5540_7280,5540_7280_14,5540_7280_44,5540_7280_44_2,5540_7280_44_03
8/6/2011,37.292583,140.758222,28.186892,0.76,,,5540_7650,5540_7650_21,5540_7650_16,5540_7650_16_2,5540_7650_16_02
8/6/2011,37.590833,140.461,53.883131,1.2,,,5640_3306,5640_3306_44,5640_3306_88,5640_3306_88_4,5640_3306_88_44
8/6/2011,37.560139,140.427083,55.679113,2.4,,,5640_2374,5640_2374_11,5640_2374_21,5640_2374_21_2,5640_2374_21_03
8/6/2011,37.293139,140.320639,64.635036,0.71,,,5540_7255,5540_7255_21,5540_7255_16,5540_7255_16_4,5540_7255_16_32
8/6/2011,37.222,140.420667,58.55977,0.33,,,5540_6363,5540_6363_41,5540_6363_66,5540_6363_66_2,5540_6363_66_22
8/6/2011,37.264301,140.678338,35.893404,0.24,,,5540_7514,5540_7514_32,5540_7514_72,5540_7514_72_2,5540_7514_72_03
8/6/2011,37.857778,140.68,57.526845,0.6,,,5640_6524,5640_6524_34,5640_6524_94,5640_6524_94_1,5640_6524_94_10
8/6/2011,37.505306,140.302972,65.179894,0.5,,,5640_2204,5640_2204_31,5640_2204_62,5640_2204_62_1,5640_2204_62_11
8/6/2011,37.34725,140.286361,66.568752,0.8,,,5640_0212,5640_0212_42,5640_0212_69,5640_0212_69_3,5640_0212_69_30
8/6/2011,37.3755,140.263,68.302965,0.9,,,5640_0251,5640_0251_11,5640_0251_00,5640_0251_00_3,5640_0251_00_32
8/6/2011,37.724,140.662417,46.831481,3,,,5640_4562,5640_4562_44,5640_4562_89,5640_4562_89_4,5640_4562_89_34
8/6/2011,37.013611,140.506361,65.033241,0.23,,,5540_4410,5540_4410_41,5540_4410_65,5540_4410_65_1,5540_4410_65_10
8/6/2011,37.023944,140.513083,63.80555,0.19,,,5540_4421,5540_4421_33,5540_4421_80,5540_4421_80_3,5540_4421_80_32
8/6/2011,37.591694,140.487806,51.702691,1.1,,,5640_3319,5640_3319_11,5640_3319_00,5640_3319_00_1,5640_3319_00_01
8/6/2011,37.394111,140.338111,61.52832,1.4,,,5640_0277,5640_0277_13,5640_0277_20,5640_0277_20_3,5640_0277_20_42
8/6/2011,37.239944,140.361417,62.777533,0.31,,,5540_6288,5540_6288_44,5540_6288_79,5540_6288_79_3,5540_6288_79_40
8/6/2011,37.017556,140.474278,66.810594,0.12,,,5540_4327,5540_4327_22,5540_4327_19,5540_4327_19_1,5540_4327_19_02
8/6/2011,37.146111,140.356389,67.284078,0.3,,,5540_5278,5540_5278_41,5540_5278_55,5540_5278_55_1,5540_5278_55_10
8/6/2011,37.266111,140.520556,48.514009,0.49,,,5540_7411,5540_7411_43,5540_7411_96,5540_7411_96_1,5540_7411_96_12
8/6/2011,37.578944,140.538444,47.022323,1.9,,,5640_2493,5640_2493_13,5640_2493_40,5640_2493_40_4,5640_2493_40_33
8/6/2011,37.359639,140.258972,68.819557,1,,,5640_0230,5640_0230_21,5640_0230_17,5640_0230_17_3,5640_0230_17_20
8/6/2011,37.260944,140.353222,62.756,0.33,,,5540_7218,5540_7218_14,5540_7218_32,5540_7218_32_2,5540_7218_32_02
8/6/2011,37.319889,140.632222,37.188053,0.26,,,5540_7580,5540_7580_23,5540_7580_35,5540_7580_35_4,5540_7580_35_43
8/6/2011,37.267111,140.764667,29.262377,1.5,,,5540_7621,5540_7621_11,5540_7621_01,5540_7621_01_4,5540_7621_01_23
8/6/2011,37.411219,140.487679,48.218957,0.3,,,5640_0399,5640_0399_13,5640_0399_30,5640_0399_30_1,5640_0399_30_20
8/6/2011,36.92783,140.466079,74.374414,0.2,,,5540_3317,5540_3317_14,5540_3317_32,5540_3317_32_2,5540_3317_32_14
8/6/2011,37.533778,140.26525,68.971452,0.27,,,5640_2241,5640_2241_11,5640_2241_02,5640_2241_02_3,5640_2241_02_21
8/6/2011,37.595389,140.908778,22.155776,3.3,,,5640_3712,5640_3712_23,5640_3712_47,5640_3712_47_1,5640_3712_47_20
8/6/2011,36.98425,140.88575,50.256403,0.32,,,5540_3780,5540_3780_22,5540_3780_18,5540_3780_18_2,5540_3780_18_03
8/6/2011,37.33,140.295556,66.035949,1.5,,,5540_7293,5540_7293_41,5540_7293_66,5540_7293_66_1,5540_7293_66_02
8/6/2011,37.454083,140.273722,67.222409,0.65,,,5640_1241,5640_1241_24,5640_1241_48,5640_1241_48_4,5640_1241_48_44
8/6/2011,37.710561,140.650105,46.559203,1.3,,,5640_4552,5640_4552_13,5640_4552_20,5640_4552_20_3,5640_4552_20_30
8/6/2011,37.126722,140.350111,68.784935,0.4,,,5540_5258,5540_5258_11,5540_5258_20,5540_5258_20_1,5540_5258_20_00
8/6/2011,37.286778,140.292306,67.241869,1.3,,,5540_7243,5540_7243_14,5540_7243_43,5540_7243_43_2,5540_7243_43_04
8/6/2011,37.577694,140.439306,55.214817,2.4,,,5640_2395,5640_2395_13,5640_2395_31,5640_2395_31_1,5640_2395_31_12
8/6/2011,36.963056,140.951667,51.397252,0.38,,,5540_3756,5540_3756_31,5540_3756_51,5540_3756_51_3,5540_3756_51_31
8/6/2011,37.575667,140.507944,49.410641,2,,,5640_2490,5640_2490_21,5640_2490_06,5640_2490_06_3,5640_2490_06_41
8/6/2011,37.611361,140.487528,52.555433,1.7,,,5640_3339,5640_3339_13,5640_3339_30,5640_3339_30_3,5640_3339_30_30
8/6/2011,37.008972,140.539167,63.348308,0.2,,,5540_4413,5540_4413_11,5540_4413_01,5540_4413_01_3,5540_4413_01_31
8/6/2011,37.344333,140.304694,65.001214,1.2,,,5640_0214,5640_0214_14,5640_0214_33,5640_0214_33_2,5640_0214_33_03
8/6/2011,37.274392,140.789308,27.026167,4.1,,,5540_7623,5540_7623_33,5540_7623_91,5540_7623_91_1,5540_7623_91_12
8/6/2011,37.274722,140.510556,49.014421,0.4,,,5540_7420,5540_7420_44,5540_7420_98,5540_7420_98_3,5540_7420_98_32
8/6/2011,37.225611,140.357917,63.603196,0.31,,,5540_6278,5540_6278_21,5540_6278_06,5540_6278_06_3,5540_6278_06_31
8/6/2011,37.283691,140.673114,35.309834,0.2,,,5540_7543,5540_7543_22,5540_7543_08,5540_7543_08_1,5540_7543_08_22
8/6/2011,37.008639,140.497333,65.993876,0.09,,,5540_4319,5540_4319_22,5540_4319_07,5540_4319_07_2,5540_4319_07_14
8/6/2011,36.993639,140.514361,66.104186,0.24,,,5540_3491,5540_3491_11,5540_3491_21,5540_3491_21_1,5540_3491_21_12
8/6/2011,37.122444,140.362528,68.050279,0.38,,,5540_5249,5540_5249_31,5540_5249_60,5540_5249_60_3,5540_5249_60_40
8/6/2011,37.245444,140.417167,57.90949,0.28,,,5540_6393,5540_6393_14,5540_6393_43,5540_6393_43_4,5540_6393_43_23
8/6/2011,37.257806,140.339139,64.052661,0.47,,,5540_7207,5540_7207_33,5540_7207_91,5540_7207_91_1,5540_7207_91_11
8/6/2011,37.744139,140.656972,48.780693,1.6,,,5640_4592,5640_4592_23,5640_4592_25,5640_4592_25_4,5640_4592_25_42
8/6/2011,37.530417,140.264639,68.959839,0.36,,,5640_2231,5640_2231_31,5640_2231_61,5640_2231_61_4,5640_2231_61_23
8/6/2011,37.855833,140.666111,58.019228,0.6,,,5640_6523,5640_6523_32,5640_6523_62,5640_6523_62_4,5640_6523_62_44
8/6/2011,37.296389,140.27375,68.617336,1.6,,,5540_7251,5540_7251_42,5540_7251_59,5540_7251_59_3,5540_7251_59_30
8/6/2011,37.3275,140.305,65.254515,1.2,,,5540_7294,5540_7294_14,5540_7294_34,5540_7294_34_1,5540_7294_34_00
8/6/2011,36.925083,140.488944,73.246755,0.2,,,5540_3319,5540_3319_11,5540_3319_01,5540_3319_01_1,5540_3319_01_00
8/6/2011,37.393194,140.313722,63.690337,1.1,,,5640_0275,5640_0275_11,5640_0275_10,5640_0275_10_4,5640_0275_10_44
8/6/2011,37.358972,140.2895,66.138345,1,,,5640_0233,5640_0233_11,5640_0233_01,5640_0233_01_4,5640_0233_01_33
8/6/2011,37.590833,140.931889,20.765615,1.8,,,5640_3704,5640_3704_43,5640_3704_85,5640_3704_85_4,5640_3704_85_42
8/6/2011,37.257444,140.789361,28.201803,2,,,5540_7603,5540_7603_33,5540_7603_81,5540_7603_81_3,5540_7603_81_42
8/6/2011,37.446722,140.260056,68.395377,0.53,,,5640_1230,5640_1230_42,5640_1230_68,5640_1230_68_1,5640_1230_68_00
8/6/2011,37.482521,140.26998,67.781785,0.3,,,5640_1271,5640_1271_43,5640_1271_95,5640_1271_95_2,5640_1271_95_04
8/6/2011,37.2905,140.171444,77.637244,1,,,5540_7143,5540_7143_43,5540_7143_87,5540_7143_87_3,5540_7143_87_30
8/6/2011,37.597778,140.524333,48.974031,1.9,,,5640_3411,5640_3411_42,5640_3411_79,5640_3411_79_1,5640_3411_79_12
8/6/2011,37.2725,140.498056,50.141756,0.31,,,5540_7329,5540_7329_42,5540_7329_78,5540_7329_78_1,5540_7329_78_02
8/6/2011,36.99534,140.54249,64.253313,0.28,,,5540_3493,5540_3493_14,5540_3493_43,5540_3493_43_2,5540_3493_43_24
8/6/2011,37.616583,140.454028,55.503401,1.6,,,5640_3336,5640_3336_34,5640_3336_93,5640_3336_93_3,5640_3336_93_41
8/6/2011,37.009722,140.856111,48.316738,0.27,,,5540_4618,5540_4618_12,5540_4618_14,5540_4618_14_4,5540_4618_14_34
8/6/2011,37.322889,140.556861,43.509226,0.36,,,5540_7484,5540_7484_41,5540_7484_75,5540_7484_75_1,5540_7484_75_22
8/6/2011,37.394556,140.451833,51.471936,0.4,,,5640_0376,5640_0376_13,5640_0376_31,5640_0376_31_1,5640_0376_31_22
8/6/2011,37.515833,140.269861,68.245015,0.45,,,5640_2211,5640_2211_43,5640_2211_85,5640_2211_85_4,5640_2211_85_44
8/6/2011,37.343694,140.330111,62.78063,1.1,,,5640_0216,5640_0216_12,5640_0216_24,5640_0216_24_1,5640_0216_24_20
8/6/2011,37.388083,140.290222,65.800322,0.95,,,5640_0263,5640_0263_31,5640_0263_52,5640_0263_52_3,5640_0263_52_30
8/6/2011,37.604306,140.970694,20.98784,0.72,,,5640_3727,5640_3727_41,5640_3727_56,5640_3727_56_2,5640_3727_56_02
8/6/2011,37.774963,140.61831,53.606319,1.2,,,5640_5429,5640_5429_34,5640_5429_94,5640_5429_94_4,5640_5429_94_43
8/6/2011,37.174083,140.384194,63.688445,0.23,,,5540_6300,5540_6300_43,5540_6300_87,5540_6300_87_3,5540_6300_87_41
8/6/2011,37.258139,140.764583,29.863994,1.7,,,5540_7601,5540_7601_33,5540_7601_91,5540_7601_91_4,5540_7601_91_33
8/6/2011,36.987028,140.488278,68.25276,0.09,,,5540_3389,5540_3389_13,5540_3389_40,5540_3389_40_2,5540_3389_40_23
8/6/2011,37.324167,140.325833,63.497148,1.6,,,5540_7286,5540_7286_33,5540_7286_90,5540_7286_90_2,5540_7286_90_03
8/6/2011,37.2425,140.340611,64.437328,0.36,,,5540_6297,5540_6297_11,5540_6297_12,5540_6297_12_1,5540_6297_12_02
8/6/2011,36.922667,140.510778,72.190248,0.2,,,5540_3400,5540_3400_42,5540_3400_78,5540_3400_78_2,5540_3400_78_13
8/6/2011,37.589361,140.434139,56.061415,2.3,,,5640_3304,5640_3304_41,5640_3304_77,5640_3304_77_1,5640_3304_77_11
8/6/2011,37.291194,140.188333,76.153016,1.2,,,5540_7145,5540_7145_33,5540_7145_90,5540_7145_90_2,5540_7145_90_23
8/6/2011,37.451778,140.286944,66.041566,0.67,,,5640_1242,5640_1242_22,5640_1242_29,5640_1242_29_2,5640_1242_29_02
8/6/2011,37.270889,140.415194,57.176109,0.18,,,5540_7323,5540_7323_31,5540_7323_52,5540_7323_52_1,5540_7323_52_00
8/6/2011,37.383953,140.484456,48.679394,0.6,,,5640_0368,5640_0368_22,5640_0368_07,5640_0368_07_4,5640_0368_07_32
8/6/2011,36.982583,140.530806,66.000339,0.34,,,5540_3472,5540_3472_34,5540_3472_94,5540_3472_94_2,5540_3472_94_03
8/6/2011,37.306417,140.269083,68.802294,1.3,,,5540_7261,5540_7261_43,5540_7261_75,5540_7261_75_3,5540_7261_75_31
8/6/2011,36.974778,140.863056,51.820355,0.28,,,5540_3669,5540_3669_33,5540_3669_90,5540_3669_90_3,5540_3669_90_32
8/6/2011,37.158,140.382167,64.644282,0.26,,,5540_5380,5540_5380_43,5540_5380_95,5540_5380_95_4,5540_5380_95_33
8/6/2011,37.374083,140.290056,65.927336,0.8,,,5640_0243,5640_0243_33,5640_0243_82,5640_0243_82_3,5640_0243_82_40
8/6/2011,37.259167,140.498889,50.58451,0.39,,,5540_7319,5540_7319_22,5540_7319_19,5540_7319_19_1,5540_7319_19_00
8/6/2011,37.844444,140.655556,57.508628,0.4,,,5640_6512,5640_6512_14,5640_6512_34,5640_6512_34_1,5640_6512_34_12
8/6/2011,37.482222,140.280528,66.849982,0.35,,,5640_1272,5640_1272_34,5640_1272_84,5640_1272_84_3,5640_1272_84_32
8/6/2011,37.645944,140.481556,54.666794,1.3,,,5640_3378,5640_3378_41,5640_3378_55,5640_3378_55_1,5640_3378_55_01
8/6/2011,37.779444,140.599028,55.137832,1.3,,,5640_5437,5640_5437_42,5640_5437_59,5640_5437_59_1,5640_5437_59_11
8/6/2011,37.228111,140.336222,65.320627,0.31,,,5540_6276,5540_6276_24,5540_6276_38,5540_6276_38_4,5540_6276_38_34
8/6/2011,36.978194,140.467056,70.283425,0.1,,,5540_3377,5540_3377_14,5540_3377_33,5540_3377_33_4,5540_3377_33_43
8/6/2011,37.248861,140.761333,30.726346,1.6,,,5540_6690,5540_6690_44,5540_6690_89,5540_6690_89_3,5540_6690_89_30
8/6/2011,37.575361,140.417028,57.011504,2.6,,,5640_2393,5640_2393_12,5640_2393_03,5640_2393_03_2,5640_2393_03_23
8/6/2011,37.399778,140.498389,47.322915,0.4,,,5640_0379,5640_0379_44,5640_0379_98,5640_0379_98_4,5640_0379_98_33
8/6/2011,36.988611,140.557,63.949529,0.3,,,5540_3484,5540_3484_41,5540_3484_65,5540_3484_65_2,5540_3484_65_12
8/6/2011,37.152917,140.365361,66.23043,0.23,,,5540_5289,5540_5289_13,5540_5289_32,5540_5289_32_3,5540_5289_32_21
8/6/2011,37.343194,140.390639,57.484575,0.56,,,5640_0311,5640_0311_12,5640_0311_12,5640_0311_12_4,5640_0311_12_42
8/6/2011,37.602167,140.51175,50.187274,1.6,,,5640_3420,5640_3420_24,5640_3420_29,5640_3420_29_3,5640_3420_29_32
8/6/2011,37.686861,140.845722,33.732703,3.5,,,5640_4627,5640_4627_23,5640_4627_46,5640_4627_46_2,5640_4627_46_12
8/6/2011,37.312556,140.288722,66.9645,1.3,,,5540_7273,5540_7273_31,5540_7273_50,5540_7273_50_2,5540_7273_50_04
8/6/2011,36.920278,140.539556,70.786635,0.2,,,5540_3403,5540_3403_13,5540_3403_41,5540_3403_41_2,5540_3403_41_13
8/6/2011,37.380167,140.309528,64.15429,1.1,,,5640_0254,5640_0254_42,5640_0254_67,5640_0254_67_2,5640_0254_67_13
8/6/2011,36.958194,140.548278,67.022902,0.28,,,5540_3443,5540_3443_44,5540_3443_98,5540_3443_98_4,5540_3443_98_43
8/6/2011,37.266222,140.403694,58.304027,0.16,,,5540_7312,5540_7312_34,5540_7312_92,5540_7312_92_2,5540_7312_92_24
8/6/2011,37.260556,140.581472,43.761679,0.26,,,5540_7416,5540_7416_23,5540_7416_25,5540_7416_25_3,5540_7416_25_30
8/6/2011,37.336667,140.351389,61.033182,1.3,,,5640_0208,5640_0208_13,5640_0208_41,5640_0208_41_1,5640_0208_41_00
8/6/2011,37.392694,140.26975,67.581668,0.74,,,5640_0271,5640_0271_21,5640_0271_15,5640_0271_15_2,5640_0271_15_13
8/6/2011,37.646667,140.450139,57.187778,1.4,,,5640_3376,5640_3376_31,5640_3376_60,5640_3376_60_1,5640_3376_60_00
8/6/2011,37.009139,140.931694,46.644414,0.33,,,5540_4714,5540_4714_21,5540_4714_05,5540_4714_05_3,5540_4714_05_41
8/6/2011,37.789278,140.592806,56.304498,1.5,,,5640_5447,5640_5447_32,5640_5447_74,5640_5447_74_1,5640_5447_74_01
8/6/2011,37.820556,140.674444,54.38459,0.5,,,5640_5583,5640_5583_24,5640_5583_49,5640_5583_49_4,5640_5583_49_32
8/6/2011,37.230611,140.763333,31.899207,0.58,,,5540_6671,5540_6671_31,5540_6671_60,5540_6671_60_4,5540_6671_60_33
8/6/2011,37.007083,140.834944,49.230561,0.26,,,5540_4606,5540_4606_44,5540_4606_87,5540_4606_87_2,5540_4606_87_24
8/6/2011,37.232361,140.382222,61.320281,0.26,,,5540_6370,5540_6370_43,5540_6370_85,5540_6370_85_4,5540_6370_85_43
8/6/2011,37.349333,140.402722,56.323664,0.45,,,5640_0312,5640_0312_33,5640_0312_92,5640_0312_92_1,5640_0312_92_00
8/6/2011,37.596694,140.402083,59.002876,1.7,,,5640_3312,5640_3312_31,5640_3312_61,5640_3312_61_2,5640_3312_61_03
8/6/2011,37.39375,140.504056,46.863226,0.4,,,5640_0470,5640_0470_14,5640_0470_23,5640_0470_23_3,5640_0470_23_21
8/6/2011,37.502306,140.276111,67.489216,0.36,,,5640_2202,5640_2202_13,5640_2202_20,5640_2202_20_4,5640_2202_20_34
8/6/2011,37.315083,140.319111,64.265576,0.83,,,5540_7275,5540_7275_43,5540_7275_85,5540_7275_85_1,5540_7275_85_01
8/6/2011,37.255556,140.460278,53.931744,0.26,,,5540_7306,5540_7306_42,5540_7306_68,5540_7306_68_3,5540_7306_68_31
8/6/2011,36.981583,140.48,69.201016,0.1,,,5540_3378,5540_3378_34,5540_3378_73,5540_3378_73_4,5540_3378_73_44
8/6/2011,37.482444,140.305972,64.612938,0.37,,,5640_1274,5640_1274_34,5640_1274_84,5640_1274_84_4,5640_1274_84_43
8/6/2011,37.640028,140.546083,49.332674,2,,,5640_3463,5640_3463_43,5640_3463_86,5640_3463_86_2,5640_3463_86_04
8/6/2011,37.021023,140.938421,45.236801,0.4,,,5540_4725,5540_4725_31,5540_4725_50,5540_4725_50_2,5540_4725_50_13
8/6/2011,37.446222,140.312472,63.758371,1.4,,,5640_1234,5640_1234_42,5640_1234_59,5640_1234_59_2,5640_1234_59_24
8/6/2011,37.373667,140.339278,61.588111,1.3,,,5640_0247,5640_0247_33,5640_0247_81,5640_0247_81_1,5640_0247_81_22
8/6/2011,37.259,140.396861,59.125014,0.18,,,5540_7311,5540_7311_21,5540_7311_07,5540_7311_07_3,5540_7311_07_32
8/6/2011,37.33,140.370278,59.505494,0.74,,,5540_7299,5540_7299_41,5540_7299_66,5540_7299_66_1,5540_7299_66_01
8/6/2011,37.00236,140.55096,63.169616,0.3,,,5540_4404,5540_4404_13,5540_4404_20,5540_4404_20_4,5540_4404_20_43
8/6/2011,37.23681,140.385435,60.883094,0.27,,,5540_6380,5540_6380_24,5540_6380_48,5540_6380_48_1,5540_6380_48_01
8/6/2011,36.959194,140.5675,65.855034,0.25,,,5540_3455,5540_3455_12,5540_3455_14,5540_3455_14_1,5540_3455_14_00
8/6/2011,37.282417,140.215056,74.031427,1.7,,,5540_7137,5540_7137_33,5540_7137_82,5540_7137_82_3,5540_7137_82_40
8/6/2011,37.303472,140.330333,63.54693,0.69,,,5540_7266,5540_7266_14,5540_7266_44,5540_7266_44_1,5540_7266_44_01
8/6/2011,37.842222,140.635833,58.335119,0.6,,,5640_6510,5640_6510_22,5640_6510_08,5640_6510_08_4,5640_6510_08_33
8/6/2011,37.031361,140.895833,44.976203,0.53,,,5540_4731,5540_4731_43,5540_4731_76,5540_4731_76_4,5540_4731_76_33
8/6/2011,37.634972,140.517583,51.281565,1.8,,,5640_3461,5640_3461_12,5640_3461_14,5640_3461_14_3,5640_3461_14_40
8/6/2011,37.408028,140.257861,68.567433,0.54,,,5640_0280,5640_0280_43,5640_0280_96,5640_0280_96_3,5640_0280_96_31
8/6/2011,37.494528,140.279056,67.124947,0.63,,,5640_1292,5640_1292_14,5640_1292_33,5640_1292_33_1,5640_1292_33_21
8/6/2011,37.273889,140.456667,53.569207,0.16,,,5540_7326,5540_7326_43,5540_7326_85,5540_7326_85_3,5540_7326_85_31
8/6/2011,37.454361,140.317472,63.358153,1.2,,,5640_1245,5640_1245_32,5640_1245_53,5640_1245_53_2,5640_1245_53_14
8/6/2011,37.363694,140.334056,62.157659,1.6,,,5640_0236,5640_0236_41,5640_0236_67,5640_0236_67_1,5640_0236_67_21
8/6/2011,37.275306,140.391,59.091069,0.23,,,5540_7331,5540_7331_12,5540_7331_02,5540_7331_02_2,5540_7331_02_13
8/6/2011,37.628694,140.511111,51.476642,1.8,,,5640_3450,5640_3450_24,5640_3450_48,5640_3450_48_2,5640_3450_48_24
8/6/2011,37.413,140.290889,65.631798,0.79,,,5640_0293,5640_0293_32,5640_0293_52,5640_0293_52_4,5640_0293_52_23
8/6/2011,37.489389,140.260806,68.665664,0.45,,,5640_1280,5640_1280_42,5640_1280_78,5640_1280_78_2,5640_1280_78_13
8/6/2011,37.279861,140.239556,71.972669,1.5,,,5540_7139,5540_7139_31,5540_7139_51,5540_7139_51_4,5540_7139_51_43
8/6/2011,37.411167,140.309778,63.964049,1,,,5640_0294,5640_0294_24,5640_0294_37,5640_0294_37_2,5640_0294_37_24
9/6/2011,37.469611,140.358694,59.837117,0.91,,,5640_1268,5640_1268_23,5640_1268_36,5640_1268_36_4,5640_1268_36_24
9/6/2011,37.387833,140.527833,44.814972,0.6,,,5640_0462,5640_0462_31,5640_0462_52,5640_0462_52_1,5640_0462_52_11
9/6/2011,37.278222,140.437667,55.031771,0.2,,,5540_7335,5540_7335_13,5540_7335_30,5540_7335_30_3,5540_7335_30_40
9/6/2011,37.329677,140.449308,52.629439,0.3,,,5540_7395,5540_7395_42,5540_7395_59,5540_7395_59_3,5540_7395_59_32
9/6/2011,37.581167,140.721583,32.678137,8.7,,,5640_2597,5640_2597_41,5640_2597_77,5640_2597_77_1,5640_2597_77_21
9/6/2011,37.312222,140.190556,75.539273,1.2,,,5540_7175,5540_7175_13,5540_7175_42,5540_7175_42_3,5540_7175_42_32
9/6/2011,37.195722,140.415028,60.187025,0.2,,,5540_6333,5540_6333_13,5540_6333_42,5540_6333_42_3,5540_6333_42_40
9/6/2011,37.818333,140.586944,59.021903,1.1,,,5640_5486,5640_5486_22,5640_5486_19,5640_5486_19_4,5640_5486_19_42
9/6/2011,37.812583,140.54125,61.330037,0.85,,,5640_5473,5640_5473_32,5640_5473_52,5640_5473_52_2,5640_5473_52_04
9/6/2011,37.215222,140.574194,46.618088,0.2,,,5540_6455,5540_6455_44,5540_6455_89,5540_6455_89_1,5540_6455_89_11
9/6/2011,37.279017,140.534183,46.881126,0.31,,,5540_7432,5540_7432_23,5540_7432_47,5540_7432_47_3,5540_7432_47_41
9/6/2011,37.089794,140.398862,67.182973,0.23,,,5540_5301,5540_5301_44,5540_5301_79,5540_5301_79_3,5540_5301_79_30
9/6/2011,37.287417,140.372167,60.346822,0.26,,,5540_7249,5540_7249_24,5540_7249_47,5540_7249_47_4,5540_7249_47_43
9/6/2011,37.195309,140.582889,47.093851,0.4,,,5540_6436,5540_6436_23,5540_6436_46,5540_6436_46_1,5540_6436_46_11
9/6/2011,37.071083,140.414056,67.245227,0.26,,,5540_4383,5540_4383_31,5540_4383_51,5540_4383_51_1,5540_4383_51_11
9/6/2011,37.002083,140.316333,78.780263,0.7,,,5540_4205,5540_4205_12,5540_4205_23,5540_4205_23_1,5540_4205_23_20
9/6/2011,37.009137,140.434054,70.106844,0.067,,,5540_4314,5540_4314_21,5540_4314_07,5540_4314_07_3,5540_4314_07_41
9/6/2011,37.537765,140.780233,25.744893,8.1,,,5640_2642,5640_2642_32,5640_2642_54,5640_2642_54_1,5640_2642_54_10
9/6/2011,37.27825,140.300361,66.769172,1.4,,,5540_7234,5540_7234_13,5540_7234_30,5540_7234_30_3,5540_7234_30_41
9/6/2011,37.321583,140.241972,70.873305,1.2,,,5540_7189,5540_7189_32,5540_7189_53,5540_7189_53_4,5540_7189_53_42
9/6/2011,37.556833,140.789722,26.17235,15,,,5640_2663,5640_2663_33,5640_2663_81,5640_2663_81_2,5640_2663_81_03
9/6/2011,37.3715,140.528472,44.951786,0.2,,,5640_0442,5640_0442_32,5640_0442_52,5640_0442_52_4,5640_0442_52_33
9/6/2011,37.093444,140.535167,57.19431,0.2,,,5540_5412,5540_5412_22,5540_5412_28,5540_5412_28_1,5540_5412_28_00
9/6/2011,37.203028,140.419806,59.464398,0.25,,,5540_6343,5540_6343_23,5540_6343_35,5540_6343_35_4,5540_6343_35_34
9/6/2011,37.359889,140.398194,56.562768,0.44,,,5640_0331,5640_0331_22,5640_0331_18,5640_0331_18_4,5640_0331_18_42
9/6/2011,36.974278,140.5605,64.955219,0.32,,,5540_3464,5540_3464_44,5540_3464_98,5540_3464_98_1,5540_3464_98_01
9/6/2011,37.569333,140.738972,30.67711,10,,,5640_2589,5640_2589_13,5640_2589_31,5640_2589_31_1,5640_2589_31_00
9/6/2011,37.459667,140.154111,77.822852,0.08,,,5640_1152,5640_1152_12,5640_1152_13,5640_1152_13_3,5640_1152_13_31
9/6/2011,37.221083,140.576278,46.138604,0.2,,,5540_6466,5540_6466_31,5540_6466_51,5540_6466_51_1,5540_6466_51_10
9/6/2011,37.10175,140.566139,54.497216,0.32,,,5540_5425,5540_5425_12,5540_5425_22,5540_5425_22_2,5540_5425_22_04
9/6/2011,37.455528,140.36475,59.189127,0.68,,,5640_1249,5640_1249_31,5640_1249_61,5640_1249_61_4,5640_1249_61_33
9/6/2011,37.294194,140.536917,46.104625,0.41,,,5540_7452,5540_7452_24,5540_7452_39,5540_7452_39_2,5540_7452_39_02
9/6/2011,37.309444,140.204444,74.377668,1.1,,,5540_7176,5540_7176_12,5540_7176_13,5540_7176_13_2,5540_7176_13_12
9/6/2011,36.991667,140.616389,60.332285,0.19,,,5540_3499,5540_3499_12,5540_3499_03,5540_3499_03_1,5540_3499_03_00
9/6/2011,37.337722,140.470472,50.6173,0.28,,,5640_0307,5640_0307_41,5640_0307_56,5640_0307_56_1,5640_0307_56_11
